# p_696_57, p_706_73,p_738_45,p_750_42, p_751_52, p_763_55, p_772_44, p_794_90, p_800_70, p_801_57, p_810_43,p_811_58, p_826_49, p_840_90, p_842_53, p_852_21, p_912_33, p_922_48,p_965_80, Ion Density (1/m3), Electron Density (1/m3),Electron Temperature (eV),Pressure Upstream (Torr),Pressure Downstream (mTorr), Plasma Power (W),fit10, fit11, fit12, fit13, fit14, fit15,H2_Flow_Rate (sccm), He_Flow_Rate,Argon Flow Rate (sccm)
0.175414256,0.241988566,0.2773221,0.483326476,0.387685855,0.586372502,0.308675399,0.25534171,0.323195675,0.556437467,0.324809812,1.936676415,0.194955665,0.379190596,0.612574334,0.238441711,0.575222052,0.196225314,0.226919656,5.20E+16,6.50E+16,3.188886167,0.61,45,80,0.116552497,0.440516482,0.2588955,0.65731872,1.702369493,5.808400226,3,0,90
0.183408249,0.241310428,0.308177053,0.559396164,0.432756516,0.733021176,0.344069983,0.325516551,0.396857521,0.618451177,0.38884307,2.489748398,0.240961611,0.444547116,0.813587531,0.310341217,0.670894673,0.23769745,0.284362872,4.51E+16,5.47E+16,3.218728415,0.61,36.5,70,0.092973429,0.420709591,0.190434835,0.642082296,1.617375572,5.685068214,3,0,90
0.105865078,0.16384232,0.180622538,0.291620156,0.237750194,0.389188349,0.20767375,0.191725758,0.195715189,0.360701341,0.213817033,1.208067743,0.131201257,0.236888241,0.423114359,0.156471698,0.374279418,0.121810592,0.135710674,6.65E+16,8.19E+16,3.10125386,0.61,64.9,90,0.219629798,0.516593747,0.556901306,0.688410107,1.802003743,5.777695748,3,0,90
0.138473271,0.208437583,0.269521371,0.522644081,0.349911082,0.551318534,0.273513776,0.280705111,0.300614521,0.485315932,0.330717907,1.565334699,0.22891764,0.410362697,0.612266406,0.263593767,0.569902603,0.173685123,0.191867858,5.42E+16,5.79E+16,3.083295578,0.42,85,115,0.37419321,0.623317306,1.142766201,0.727439842,1.897415952,5.81048665,3,0,50
0.101590747,0.165774078,0.195723519,0.280054275,0.226083529,0.442097735,0.222095474,0.241650879,0.250108495,0.416993079,0.258415301,1.534905303,0.169554951,0.306845539,0.517484291,0.193226145,0.407236378,0.136131183,0.144060258,7.83E+16,9.84E+16,3.073425051,0.52,70.2,108,0.273290303,0.55510935,0.706216819,0.703355168,1.734577872,5.483005274,3,0,70
0.152411326,0.221593857,0.277089224,0.440185411,0.333514267,0.544681907,0.278228894,0.252585523,0.283352846,0.467089786,0.274807047,1.621744554,0.168729455,0.331196388,0.537942222,0.205365348,0.44789762,0.157211552,0.173571545,1.37E+17,1.20E+17,3.748717315,0.52,60.2,100,0.081837268,0.411397951,0.265871171,0.641715486,1.516642767,5.908774515,3,0,70
0.041236681,0.058824593,0.070231567,0.160504672,0.113742569,0.156091993,0.084758127,0.078531153,0.084626816,0.144668911,0.0959643,0.471796409,0.059260656,0.105281909,0.182613417,0.071188806,0.163740512,0.055979307,0.062060795,2.93E+16,3.01E+16,3.191068892,0.61,75.3,70,0.39457298,0.638544299,1.338412547,0.720432304,2.090476182,6.348464859,3,0,90
0.122692707,0.18611237,0.250728466,0.373867349,0.283223279,0.502270397,0.261713775,0.252926343,0.25908965,0.429142755,0.264021931,1.367384457,0.171832357,0.334514541,0.532426694,0.209200474,0.454551871,0.155058551,0.179789825,7.44E+16,7.50E+16,3.056225396,0.52,90.5,108,0.443571354,0.679176155,1.37333121,0.720643993,1.922712213,5.818039148,3,0,70
0.074206995,0.117902289,0.145474419,0.231610553,0.177274481,0.308920035,0.154369776,0.159347483,0.172384398,0.277092032,0.179287937,0.971814148,0.11781246,0.224852181,0.364400478,0.141055426,0.289671032,0.096620915,0.105828982,6.00E+16,6.09E+16,3.125449603,0.52,80,95,0.37856591,0.630275078,1.174513012,0.718511545,1.937288363,5.970315329,3,0,70
0.224654736,0.307867346,0.387369595,0.715502805,0.521334,0.882220032,0.385745798,0.396762346,0.490655216,0.768976327,0.520903412,3.102752383,0.336153022,0.579509082,0.998628309,0.419590832,0.87682821,0.295388544,0.320267115,6.06E+16,9.28E+16,3.09871596,0.42,30.5,105,0.118246182,0.443650502,0.205096467,0.612087898,1.394422498,4.829986938,3,0,50
0.061592603,0.079893622,0.120246056,0.40770159,0.229619325,0.27130931,0.120778535,0.130147111,0.123835783,0.21241115,0.177685633,0.652361812,0.11972905,0.206643438,0.327338661,0.123367597,0.299690011,0.082367855,0.097054721,9.78439E+15,1.32E+16,3.049233874,0.42,85,80,0.310548041,0.56050437,0.962246159,0.752151221,2.10642249,6.09467376,3,0,50
0.133738304,0.190523785,0.227928531,0.288485266,0.242454513,0.485358685,0.248351048,0.225838829,0.239901926,0.408850199,0.254273321,1.49368245,0.163477109,0.311025291,0.497833273,0.194224142,0.424136083,0.13352969,0.15002865,1.23E+17,1.23E+17,2.993403472,0.61,75.3,108,0.36436399,0.622301067,0.92809272,0.700845603,1.668550328,5.201092597,3,0,90
0.109971278,0.152970911,0.188229718,0.628482052,0.355019297,0.434887121,0.212249574,0.191616396,0.221430389,0.357782827,0.244530506,1.229209549,0.167078624,0.275932038,0.508353619,0.179383774,0.43357369,0.125805893,0.159090521,6.45E+16,2.03E+16,3.300810716,0.53,40.1,70,0.164930429,0.478831626,0.486091173,0.670101774,1.925194298,6.664430259,7,0,70
0.128630228,0.174981194,0.225350572,0.78703364,0.433729362,0.481262316,0.241330585,0.251849658,0.233173628,0.384119557,0.27967678,1.169803165,0.187334681,0.359207349,0.571597447,0.212787584,0.485531563,0.129995934,0.160882872,5.97E+16,2.12E+16,3.281614724,0.44,50.2,91,0.25698875,0.545170669,0.824803282,0.686958723,1.981655902,6.519182087,7,0,50
0.060131518,0.087084332,0.115186664,0.357058665,0.194089188,0.242344642,0.122964302,0.117113236,0.106639244,0.198325322,0.134873332,0.520039128,0.087846638,0.173175365,0.277107849,0.101886824,0.224101219,0.061424483,0.080580118,7.02E+16,2.88E+16,3.164330762,0.44,70.1,115,0.272251759,0.549613511,0.824472701,0.710337253,1.970039812,6.186469788,7,0,50
0.127508424,0.179527373,0.232819636,0.665979989,0.379400541,0.476694024,0.237397378,0.236804571,0.214265238,0.39884884,0.264553081,1.095925127,0.170383521,0.336664386,0.551136305,0.205845011,0.454981407,0.132069814,0.160164879,6.59E+16,3.59E+16,3.225829703,0.44,60.6,115,0.219330176,0.513214605,0.665736742,0.718810848,1.816499731,5.917257578,7,0,50
0.054591383,0.083948303,0.099165292,0.243702936,0.146602705,0.19659446,0.100948213,0.092027978,0.103107446,0.171803432,0.10759619,0.550175299,0.07323,0.130753258,0.225153324,0.089175553,0.186906522,0.061666714,0.074108773,5.97E+16,3.98E+16,3.309236213,0.53,50.1,100,0.228678761,0.527129049,0.694734576,0.69060673,1.808280826,6.120428474,7,0,70
0.084337275,0.128705266,0.147826004,0.336194215,0.21424616,0.31141183,0.159033218,0.145365137,0.165241378,0.280867365,0.170109071,0.991268913,0.117299376,0.191184915,0.350333888,0.130951419,0.290203339,0.088838483,0.108723333,5.38E+16,6.11E+16,3.277590466,0.53,40.1,108,0.134338705,0.457815644,0.329509353,0.657865117,1.647796399,5.772373871,7,0,70
0.094391529,0.147063853,0.170033237,0.404158468,0.243686362,0.327280334,0.183132398,0.166421782,0.176740108,0.299368263,0.18889423,0.873240401,0.122755083,0.228966122,0.386201379,0.149802381,0.32315483,0.098332963,0.115702464,5.26E+16,4.90E+16,3.242079464,0.53,60.5,115,0.289408938,0.569351152,0.897665732,0.706393864,1.853554963,6.04317083,7,0,70
0.071306825,0.087160955,0.118084309,0.390623895,0.222890788,0.273586688,0.128235578,0.132063946,0.133266465,0.211967965,0.154010576,0.810614404,0.100537222,0.197269205,0.319293622,0.117751293,0.282178974,0.079453461,0.095257009,4.55E+16,2.76E+16,3.330756281,0.44,30.2,80,0.10900284,0.438040288,0.261483986,0.651789408,1.452326666,5.294347493,7,0,50
0.170354061,0.228847379,0.295977415,0.81917285,0.503945205,0.700478653,0.314943402,0.295505347,0.344095436,0.558123712,0.36485667,2.086858176,0.236511951,0.422329496,0.787255369,0.288752447,0.620007291,0.200274834,0.239130838,6.56E+16,3.69E+16,3.323162304,0.53,30,80,0.09089843,0.420695176,0.196082539,0.633285629,1.518117553,5.572459713,7,0,70
0.166552611,0.210164759,0.255204028,0.820948935,0.480150569,0.610126623,0.282550698,0.303767471,0.336708434,0.460246766,0.361274396,2.001312374,0.235726513,0.434702569,0.743671769,0.28675863,0.643679073,0.188022986,0.22174838,4.53E+16,4.31E+16,3.271965169,0.44,23.6,90,0.086647294,0.417479508,0.163867357,0.604710093,1.275775529,4.540560923,7,0,50
0.093424468,0.138386838,0.176336186,0.461281251,0.271672487,0.33623034,0.187272103,0.172978597,0.1664849,0.30091714,0.198050819,0.842905438,0.13316075,0.237075715,0.392259748,0.150185562,0.351376477,0.099878316,0.124629405,5.83E+16,3.80E+16,3.208817184,0.53,70.7,115,0.312037863,0.57841294,1.00679902,0.721031195,1.95161172,6.121199993,7,0,70
0.082412927,0.103685142,0.132237998,0.348367609,0.210764175,0.307686281,0.139374214,0.141716872,0.148495641,0.243070453,0.16016602,0.95118059,0.109075445,0.198001478,0.341397171,0.129487563,0.284738686,0.085664805,0.099577398,5.13E+16,6.13E+16,3.2717535,0.44,30.2,115,0.128596086,0.456109168,0.279859632,0.626032471,1.511070576,5.444063903,7,0,50
0.111803485,0.159854996,0.178262069,0.417073889,0.274409859,0.414745248,0.195356735,0.176998506,0.21813386,0.345302301,0.213448983,1.284307706,0.14190325,0.240795241,0.454730746,0.17118092,0.364427415,0.114245598,0.139610827,6.18E+16,7.65E+16,3.133732685,0.53,30,115,0.143332328,0.46609955,0.282386107,0.627716768,1.287912253,4.484630658,7,0,70
0.074575697,0.100250621,0.129260927,0.359434931,0.20812383,0.285856908,0.133799809,0.137748415,0.135425688,0.231838866,0.153414769,0.810457567,0.103873459,0.188355435,0.321305632,0.121058545,0.261397999,0.079934656,0.094335658,4.10E+16,4.46E+16,3.34836865,0.44,40.2,108,0.141774931,0.463296012,0.378790391,0.667218102,1.700962865,5.959735761,7,0,50
0.060251426,0.081101299,0.106616548,0.325737503,0.183722536,0.210564206,0.109439272,0.110714294,0.10698093,0.174090583,0.123230136,0.52920985,0.077972698,0.155672004,0.254694845,0.09500118,0.217099799,0.063386895,0.074490842,4.37E+16,3.03E+16,3.312813241,0.44,50.2,100,0.51207073,0.78931583,1.876714742,0.719580267,1.639275581,5.5523367,7,0,50
0.082190466,0.125810226,0.143506446,0.340487742,0.21408423,0.310360469,0.150808598,0.136950894,0.160465681,0.265126881,0.16674432,0.950985589,0.11340075,0.192531246,0.346994321,0.13068499,0.292226694,0.089078508,0.109119817,5.14E+16,5.19E+16,3.294908127,0.53,40.1,100,0.157638391,0.478020944,0.407541036,0.658989088,1.685402639,5.920103842,7,0,70
0.086289904,0.130614129,0.153717722,0.376302507,0.229254731,0.326439848,0.160688067,0.154071672,0.16976473,0.274246912,0.170129946,0.921344084,0.119635882,0.206433322,0.341003233,0.131983353,0.293867807,0.09040374,0.107924377,6.49E+16,4.88E+16,3.259421225,0.53,50.1,108,0.182048574,0.490954845,0.521398093,0.698757865,1.692065933,5.761302523,7,0,70
0.095433638,0.136169889,0.167304562,0.431387124,0.266930638,0.398631835,0.183875093,0.173108474,0.204059722,0.325150754,0.210547902,1.207057026,0.135770335,0.236756656,0.441574282,0.16667979,0.355153437,0.113435321,0.135104018,4.87E+16,4.91E+16,3.270070188,0.53,30,90,0.102912898,0.43272723,0.216352458,0.62711744,1.486306473,5.387598396,7,0,70
0.0978774,0.120241094,0.155101733,0.477763934,0.27968608,0.360585708,0.170724229,0.172728026,0.180193725,0.287956399,0.196937248,1.120061864,0.135051905,0.243329486,0.419156055,0.161557754,0.361020974,0.104392145,0.123292405,4.25E+16,3.81E+16,3.333730866,0.44,30.2,90,0.1023067,0.431569517,0.236974082,0.636946454,1.529760336,5.584334096,7,0,50
0.300666035,0.375688597,0.472371595,1.347118323,0.811391238,1.081147422,0.513823256,0.537343427,0.613751175,0.862660178,0.608990285,3.534120452,0.40442338,0.745266103,1.233138366,0.48746387,1.098816338,0.331328207,0.389396282,5.11E+16,6.48E+16,3.147305239,0.44,23.6,115,0.114476266,0.442341307,0.207076896,0.597041643,1.204475563,4.159117639,7,0,50
0.066479929,0.092331463,0.117541735,0.355043902,0.199737671,0.244644674,0.130366065,0.11701246,0.122775638,0.20279408,0.137883396,0.602007606,0.095111156,0.165168005,0.28287196,0.10560773,0.234110436,0.069759635,0.087300604,4.17E+16,2.31E+16,3.234912709,0.53,60.5,90,0.297066348,0.567044511,0.996700752,0.707079427,2.038933182,6.478196986,7,0,70
0.081704865,0.103827563,0.128947216,0.454468714,0.2592843,0.31574726,0.145177322,0.157015268,0.165691431,0.223874827,0.184582587,0.964371961,0.113715745,0.221338641,0.373736159,0.140812162,0.327767539,0.096369328,0.116589513,7.18E+16,3.03E+16,3.296740375,0.44,23.6,80,0.033441273,0.350074094,0.061815876,0.594454236,1.17290925,4.113868628,7,0,50
0.066321844,0.091387093,0.118563877,0.335734095,0.195067947,0.236747693,0.121332923,0.124562581,0.119198795,0.195664106,0.133140924,0.594981565,0.08582576,0.172343471,0.277061281,0.104837923,0.236708275,0.069059786,0.083602055,7.23E+16,3.82E+16,3.300597855,0.44,50.2,108,0.265503204,0.555228237,0.822892702,0.699695213,1.76802666,5.973843325,7,0,50
0.071263161,0.09889038,0.127501514,0.367722461,0.213365753,0.275810434,0.132994808,0.137003594,0.135887825,0.231816414,0.150829531,0.791630973,0.105640804,0.187107903,0.317404483,0.117602752,0.266293789,0.078247243,0.096788072,5.88E+16,3.86E+16,3.342290642,0.44,40.2,100,0.111427006,0.435581072,0.295846858,0.671036058,1.700527289,5.971199692,7,0,50
0.150365485,0.206309769,0.278712504,1.096790764,0.566043936,0.61030459,0.313038725,0.313178376,0.269567423,0.470059745,0.352987715,1.279087512,0.220543467,0.456347271,0.701996737,0.239927876,0.579922003,0.148422066,0.189683862,4.25E+16,1.51E+16,3.168388843,0.44,60.6,90,0.270227282,0.544050839,0.856155065,0.759239422,1.75183001,5.603927979,7,0,50
0.132517368,0.201436213,0.241800854,0.88818595,0.467812508,0.513134203,0.271884613,0.247756126,0.24029235,0.413175535,0.31572012,1.129195524,0.198099172,0.381028464,0.634035845,0.220598117,0.552539655,0.147888448,0.175682487,4.90E+16,1.58E+16,3.164004921,0.53,70.7,92,0.292875784,0.558015035,0.945814173,0.713869427,2.175873565,6.500015036,7,0,70
0.131807173,0.184836987,0.222320899,0.688089153,0.398937144,0.546861197,0.24658646,0.224417171,0.27617913,0.43073658,0.299447435,1.658731131,0.199065334,0.361382716,0.636543546,0.236182816,0.502399525,0.157705875,0.19353147,5.74E+16,2.83E+16,3.312393374,0.53,30,70,0.065440746,0.393171664,0.143279582,0.644592869,1.465822024,5.364437896,7,0,70
0.095034571,0.145194951,0.174895168,0.444196455,0.264595427,0.337423764,0.188183466,0.172084964,0.179091161,0.312503352,0.194171884,0.876380492,0.126104964,0.236432545,0.398492517,0.150970553,0.332559909,0.101066,0.125759159,7.17E+16,4.01E+16,3.252193015,0.53,60.5,108,0.249040132,0.535279272,0.776692738,0.706410915,1.906829833,6.196606737,7,0,70
0.105529827,0.155112299,0.180986334,0.421696058,0.272629096,0.421861171,0.194335123,0.175986498,0.219466556,0.345712035,0.215369252,1.288561891,0.141991194,0.246085074,0.463033712,0.174159938,0.372410015,0.118047492,0.138932819,5.69E+16,7.00E+16,3.174287835,0.53,30,108,0.113656711,0.441330377,0.223748648,0.626387829,1.344422833,4.733750612,7,0,70
0.112814732,0.159267248,0.195652273,0.552208641,0.319683232,0.419524335,0.215015529,0.189950032,0.212368531,0.367107254,0.230055968,1.159192559,0.164836061,0.280881206,0.459441024,0.175921472,0.397290762,0.124407306,0.139740564,6.26E+16,3.03E+16,3.245771188,0.53,50.1,90,0.283002091,0.566663026,0.897158362,0.71986303,1.666246846,5.732365079,7,0,70
0.145896408,0.19887983,0.255228479,0.686255242,0.40979253,0.553536373,0.266351226,0.269447776,0.265241567,0.448003493,0.291793933,1.588218671,0.199732327,0.371575967,0.628783457,0.239589035,0.514583223,0.151941039,0.182785295,5.63E+16,5.14E+16,3.322477204,0.44,40.2,115,0.175936059,0.492703706,0.464678138,0.669395685,1.618303238,5.67783959,7,0,50
0.113584157,0.148795625,0.186810422,0.511248401,0.308750511,0.431537044,0.198541158,0.204087228,0.21097296,0.3479464,0.227228087,1.358965432,0.15993523,0.286811693,0.482552518,0.187517371,0.418068053,0.12078398,0.141687063,4.93E+16,5.43E+16,3.308955926,0.44,30.2,108,0.085767829,0.415157082,0.1829202,0.63367775,1.467351656,5.273055577,7,0,50
0.197748664,0.29241824,0.364989692,1.03255341,0.588134913,0.725473611,0.390150898,0.351183441,0.353335336,0.619738272,0.418031065,1.710789075,0.275362196,0.507252109,0.835660509,0.314319081,0.699322014,0.212754841,0.250592374,4.98E+16,3.00E+16,3.183347383,0.53,70.7,108,0.309166433,0.574727903,0.997678216,0.711800313,2.050539666,6.357548234,7,0,70
0.052258014,0.071737045,0.098144883,0.293216612,0.162445167,0.198593382,0.102940097,0.100951411,0.092575804,0.167721447,0.113131167,0.45917242,0.074035004,0.142933285,0.229992531,0.08924146,0.194923805,0.054875522,0.069156088,6.19E+16,2.98E+16,3.206077224,0.44,60.6,108,0.234141855,0.522416951,0.715647837,0.722607874,1.839004356,6.007465219,7,0,50
0.06680719,0.093656422,0.123869559,0.423739425,0.223575686,0.262240843,0.129246954,0.129574814,0.116327157,0.208512182,0.147622051,0.549136035,0.101631387,0.19045191,0.321456112,0.118660672,0.265381702,0.072651082,0.090204097,2.22E+16,2.22E+16,3.1355999,0.44,70.1,108,0.337359409,0.594697484,1.074837115,0.75698951,1.762769825,5.585994725,7,0,50
0.069891213,0.102014349,0.125372865,0.363136232,0.211610473,0.278366476,0.135363534,0.125267137,0.14381709,0.227179566,0.153404442,0.817835864,0.105724332,0.181460473,0.326781052,0.119753128,0.259821054,0.083561897,0.099325532,6.38E+16,2.88E+16,3.36505832,0.53,40.1,80,0.098016006,0.421859,0.266490602,0.689464467,1.610345524,5.707744887,7,0,70
0.043683604,0.062145456,0.081122132,0.250255383,0.13798335,0.162527984,0.087619916,0.082183249,0.081117142,0.139944535,0.09438622,0.35822702,0.060657013,0.115858369,0.186663211,0.069529282,0.167269262,0.046354758,0.055377548,4.51E+16,2.52E+16,3.140408952,0.53,80.3,108,0.368808535,0.615275564,1.206119046,0.74783285,1.905410663,5.851610963,7,0,70
0.097634458,0.125191425,0.150637728,0.447267401,0.263764352,0.351124844,0.162020395,0.172064003,0.192539108,0.274657134,0.205005168,1.145481444,0.133840307,0.250130368,0.417977691,0.168824999,0.357788706,0.107340018,0.126428957,5.49E+16,5.17E+16,3.229086886,0.44,23.6,100,0.046276621,0.369090771,0.080320458,0.598181745,1.213741603,4.221886166,7,0,50
0.172749093,0.26941138,0.310645539,0.673504054,0.431176953,0.651853781,0.321541176,0.295624666,0.332013093,0.581519673,0.344521093,2.031138835,0.237946556,0.398882245,0.718356206,0.270060707,0.591933741,0.18215377,0.215837547,6.01E+16,6.89E+16,3.24968429,0.53,40.1,115,0.143556638,0.465714641,0.345496926,0.657879664,1.605474313,5.612938596,7,0,70
0.109843436,0.151695554,0.194774416,0.553638616,0.320034131,0.397315285,0.206349006,0.207067875,0.2015433,0.333656578,0.230073821,1.039494403,0.146419402,0.291676295,0.469263938,0.181990086,0.403229978,0.112513118,0.13887562,7.77E+16,4.37E+16,3.262097618,0.44,50.2,115,0.205912334,0.509322554,0.602002226,0.696170382,1.764220691,5.955981853,7,0,50
0.143327728,0.219733738,0.265350824,0.671554821,0.408229417,0.55854942,0.279527841,0.260004915,0.289973359,0.493231723,0.305506341,1.719834027,0.208814479,0.3576901,0.649845114,0.247160036,0.523692548,0.16489157,0.196782142,6.49E+16,3.97E+16,3.334900484,0.53,40.1,90,0.155680882,0.475614837,0.422532503,0.662401488,1.751604396,6.143995291,7,0,70
0.200339955,0.293454254,0.346150636,0.844964465,0.532148989,0.812033468,0.369999017,0.345392575,0.414002962,0.662269402,0.407621321,2.50694968,0.272734036,0.471418477,0.893805325,0.329685659,0.719083446,0.223632979,0.271165414,5.54E+16,5.97E+16,3.229064203,0.53,30,100,0.116061943,0.444661238,0.23734127,0.621060284,1.484487732,5.36447102,7,0,70
0.044403382,0.06338732,0.077268317,0.246231678,0.136501017,0.157315543,0.085714044,0.078369697,0.080394801,0.138304617,0.095881806,0.367345573,0.061598066,0.116918282,0.190575374,0.071060454,0.167707294,0.049886649,0.059868802,5.06E+16,2.35E+16,3.195290542,0.53,70.7,100,0.237648328,0.517883613,0.745344843,0.741179131,1.891600699,5.98235472,7,0,70
0.117271782,0.149955954,0.196881652,0.555798381,0.331442924,0.453315763,0.207897733,0.214587009,0.220647439,0.361279064,0.240835103,1.416659248,0.166051941,0.304178677,0.513774108,0.19690532,0.431241172,0.12749691,0.150494968,4.85E+16,4.67E+16,3.325577558,0.44,30.2,100,0.102304059,0.431455414,0.228014877,0.636530735,1.484571967,5.383308409,7,0,50
0.177635402,0.264066225,0.318972723,0.86142269,0.498973425,0.640819322,0.338904641,0.319183809,0.324632819,0.570392622,0.361013159,1.595614088,0.231497335,0.435849049,0.736828377,0.282598563,0.63327978,0.193495922,0.230601762,5.95E+16,3.38E+16,3.236102647,0.53,60.5,100,0.284615876,0.562538658,0.913020152,0.72267473,1.846306871,6.00222706,7,0,70
0.106294461,0.131204102,0.163705048,0.472434459,0.286941879,0.373518072,0.183480726,0.18830245,0.206432653,0.294636698,0.21558883,1.219860336,0.141921023,0.260994087,0.431635132,0.171610056,0.392533236,0.115352459,0.13360566,4.45E+16,5.73E+16,3.199669916,0.44,23.6,108,0.100997321,0.43028265,0.184372965,0.600253395,1.293783405,4.628991737,7,0,50
0.028034474,0.034453542,0.0466738,0.17124167,0.09413029,0.100865201,0.047302053,0.046051822,0.044838334,0.071642695,0.060136152,0.222014657,0.039385751,0.06714052,0.104994813,0.037965212,0.095997219,0.025930055,0.033837526,3.81E+16,1.14E+16,3.254790854,0.53,50.1,71,0.09281663,0.405301939,0.282606093,0.774779123,1.602457983,5.344094059,7,0,70
